"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","9.84232","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","Spatial Distribution Score","MeanState","global","score","1","0.817139","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","Phase Shift","MeanState","global","scalar","months","1.56378","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","Seasonal Cycle Score","MeanState","global","score","1","0.785785","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","Bias","MeanState","global","scalar","g m-2 d-1","0.359113","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","Bias Score","MeanState","global","score","1","0.374651","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","RMSE","MeanState","global","scalar","g m-2 d-1","2.05806","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","RMSE Score","MeanState","global","score","1","0.413831","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","Overall Score","MeanState","global","score","1","0.561047","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","CliMA","Overall Score","Relationships","global","score","1","0","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","114.398","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","nan","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","181.052","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","143.423","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","37.6373","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Spatial Distribution Score","MeanState","global","score","1","0.947872","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Phase Shift","MeanState","global","scalar","months","1.13751","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Seasonal Cycle Score","MeanState","global","score","1","0.760702","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Bias","MeanState","global","scalar","g m-2 d-1","0.661868","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Bias Score","MeanState","global","score","1","0.453718","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","RMSE","MeanState","global","scalar","g m-2 d-1","1.66926","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","RMSE Score","MeanState","global","score","1","0.461416","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Overall Score","MeanState","global","score","1","0.617025","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.461274","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.493058","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.462431","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","global","score","1","0.531923","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.509818","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","SurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.522907","75.0"
"EcosystemandCarbonCycle","GrossPrimaryProductivity","FLUXCOM","EnsembleCMIP5","Overall Score","Relationships","global","score","1","0.515963","75.0"
