Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data
Forcings,Precipitation,CMAPv1904,BCC-CSM2-MR,RMSE,MeanState,above,scalar,mm d-1,0.786123
Forcings,Precipitation,CMAPv1904,BCC-CSM2-MR,RMSE Score,MeanState,above,score,1,0.63416
Forcings,Precipitation,CMAPv1904,BCC-CSM2-MR,Overall Score,MeanState,above,score,1,0.7293
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.32596
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Period Mean (original grids),MeanState,above,scalar,mm d-1,2.05569
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,2.01466
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.614778
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Spatial Distribution Score,MeanState,above,score,1,0.917069
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Phase Shift,MeanState,above,scalar,months,1.38502
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Seasonal Cycle Score,MeanState,above,score,1,0.820446
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Bias,MeanState,above,scalar,mm d-1,0.688072
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Bias Score,MeanState,above,score,1,0.450877
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,RMSE,MeanState,above,scalar,mm d-1,1.10466
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,RMSE Score,MeanState,above,score,1,0.503815
Forcings,Precipitation,CMAPv1904,MIROC-ES2L,Overall Score,MeanState,above,score,1,0.639204
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.36268
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.89327
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.95023
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.657995
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Spatial Distribution Score,MeanState,above,score,1,0.956984
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Phase Shift,MeanState,above,scalar,months,0.942038
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Seasonal Cycle Score,MeanState,above,score,1,0.884266
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Bias,MeanState,above,scalar,mm d-1,0.586831
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Bias Score,MeanState,above,score,1,0.515001
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,RMSE,MeanState,above,scalar,mm d-1,0.85062
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,RMSE Score,MeanState,above,score,1,0.594653
Forcings,Precipitation,CMAPv1904,EnsembleCMIP5,Overall Score,MeanState,above,score,1,0.709111
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.33265
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Period Mean (original grids),MeanState,above,scalar,mm d-1,2.06194
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,2.06327
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.619912
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Spatial Distribution Score,MeanState,above,score,1,0.838558
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Phase Shift,MeanState,above,scalar,months,1.03552
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Seasonal Cycle Score,MeanState,above,score,1,0.90949
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Bias,MeanState,above,scalar,mm d-1,0.733752
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Bias Score,MeanState,above,score,1,0.448555
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,RMSE,MeanState,above,scalar,mm d-1,1.04069
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,RMSE Score,MeanState,above,score,1,0.550634
Forcings,Precipitation,CMAPv1904,IPSL-CM6A-LR,Overall Score,MeanState,above,score,1,0.659574
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.32765
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.90033
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.91911
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.603784
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Spatial Distribution Score,MeanState,above,score,1,0.845341
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Phase Shift,MeanState,above,scalar,months,1.17761
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Seasonal Cycle Score,MeanState,above,score,1,0.874032
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Bias,MeanState,above,scalar,mm d-1,0.599147
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Bias Score,MeanState,above,score,1,0.500175
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,RMSE,MeanState,above,scalar,mm d-1,0.956948
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,RMSE Score,MeanState,above,score,1,0.561793
Forcings,Precipitation,CMAPv1904,CNRM-ESM2-1,Overall Score,MeanState,above,score,1,0.668627
Forcings,Precipitation,CMAPv1904,CanESM5,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.32596
Forcings,Precipitation,CMAPv1904,CanESM5,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,CanESM5,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.84896
Forcings,Precipitation,CMAPv1904,CanESM5,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.81454
Forcings,Precipitation,CMAPv1904,CanESM5,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.605634
Forcings,Precipitation,CMAPv1904,CanESM5,Spatial Distribution Score,MeanState,above,score,1,0.950772
Forcings,Precipitation,CMAPv1904,CanESM5,Phase Shift,MeanState,above,scalar,months,0.777052
Forcings,Precipitation,CMAPv1904,CanESM5,Seasonal Cycle Score,MeanState,above,score,1,0.916429
Forcings,Precipitation,CMAPv1904,CanESM5,Bias,MeanState,above,scalar,mm d-1,0.487456
Forcings,Precipitation,CMAPv1904,CanESM5,Bias Score,MeanState,above,score,1,0.522802
Forcings,Precipitation,CMAPv1904,CanESM5,RMSE,MeanState,above,scalar,mm d-1,0.81056
Forcings,Precipitation,CMAPv1904,CanESM5,RMSE Score,MeanState,above,score,1,0.594645
Forcings,Precipitation,CMAPv1904,CanESM5,Overall Score,MeanState,above,score,1,0.715858
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.32596
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.98923
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.98344
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.6302
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Spatial Distribution Score,MeanState,above,score,1,0.947165
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Phase Shift,MeanState,above,scalar,months,0.826001
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Seasonal Cycle Score,MeanState,above,score,1,0.918052
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Bias,MeanState,above,scalar,mm d-1,0.659389
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Bias Score,MeanState,above,score,1,0.465323
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,RMSE,MeanState,above,scalar,mm d-1,0.938187
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,RMSE Score,MeanState,above,score,1,0.579003
Forcings,Precipitation,CMAPv1904,MPI-ESM1-2-LR,Overall Score,MeanState,above,score,1,0.697709
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.33498
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.94608
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.9662
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.498197
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Spatial Distribution Score,MeanState,above,score,1,0.854828
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Phase Shift,MeanState,above,scalar,months,0.785963
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Seasonal Cycle Score,MeanState,above,score,1,0.921818
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Bias,MeanState,above,scalar,mm d-1,0.63149
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Bias Score,MeanState,above,score,1,0.485605
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,RMSE,MeanState,above,scalar,mm d-1,0.92147
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,RMSE Score,MeanState,above,score,1,0.574593
Forcings,Precipitation,CMAPv1904,UKESM1-0-LL,Overall Score,MeanState,above,score,1,0.682288
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.35351
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Period Mean (original grids),MeanState,above,scalar,mm d-1,2.07203
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,2.07862
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.718462
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Spatial Distribution Score,MeanState,above,score,1,0.941666
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Phase Shift,MeanState,above,scalar,months,1.298
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Seasonal Cycle Score,MeanState,above,score,1,0.844338
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Bias,MeanState,above,scalar,mm d-1,0.72402
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Bias Score,MeanState,above,score,1,0.467085
Forcings,Precipitation,CMAPv1904,MIROC-ESM,RMSE,MeanState,above,scalar,mm d-1,1.03732
Forcings,Precipitation,CMAPv1904,MIROC-ESM,RMSE Score,MeanState,above,score,1,0.532828
Forcings,Precipitation,CMAPv1904,MIROC-ESM,Overall Score,MeanState,above,score,1,0.663749
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.32515
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Period Mean (original grids),MeanState,above,scalar,mm d-1,2.04697
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,2.06414
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.582777
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Spatial Distribution Score,MeanState,above,score,1,0.938649
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Phase Shift,MeanState,above,scalar,months,0.839956
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Seasonal Cycle Score,MeanState,above,score,1,0.915742
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Bias,MeanState,above,scalar,mm d-1,0.737151
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Bias Score,MeanState,above,score,1,0.421221
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,RMSE,MeanState,above,scalar,mm d-1,0.966365
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,RMSE Score,MeanState,above,score,1,0.612785
Forcings,Precipitation,CMAPv1904,GFDL_ESM4,Overall Score,MeanState,above,score,1,0.700236
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.35351
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Period Mean (original grids),MeanState,above,scalar,mm d-1,2.17045
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,2.24021
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.547229
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Spatial Distribution Score,MeanState,above,score,1,0.804919
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Phase Shift,MeanState,above,scalar,months,1.16757
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Seasonal Cycle Score,MeanState,above,score,1,0.843694
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Bias,MeanState,above,scalar,mm d-1,0.886818
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Bias Score,MeanState,above,score,1,0.39946
Forcings,Precipitation,CMAPv1904,ACCESS1-3,RMSE,MeanState,above,scalar,mm d-1,1.22605
Forcings,Precipitation,CMAPv1904,ACCESS1-3,RMSE Score,MeanState,above,score,1,0.456295
Forcings,Precipitation,CMAPv1904,ACCESS1-3,Overall Score,MeanState,above,score,1,0.592132
Forcings,Precipitation,CMAPv1904,CanESM2,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.35351
Forcings,Precipitation,CMAPv1904,CanESM2,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,CanESM2,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.74354
Forcings,Precipitation,CMAPv1904,CanESM2,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.74113
Forcings,Precipitation,CMAPv1904,CanESM2,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.629573
Forcings,Precipitation,CMAPv1904,CanESM2,Spatial Distribution Score,MeanState,above,score,1,0.95075
Forcings,Precipitation,CMAPv1904,CanESM2,Phase Shift,MeanState,above,scalar,months,0.99177
Forcings,Precipitation,CMAPv1904,CanESM2,Seasonal Cycle Score,MeanState,above,score,1,0.895052
Forcings,Precipitation,CMAPv1904,CanESM2,Bias,MeanState,above,scalar,mm d-1,0.38684
Forcings,Precipitation,CMAPv1904,CanESM2,Bias Score,MeanState,above,score,1,0.558692
Forcings,Precipitation,CMAPv1904,CanESM2,RMSE,MeanState,above,scalar,mm d-1,0.813442
Forcings,Precipitation,CMAPv1904,CanESM2,RMSE Score,MeanState,above,score,1,0.565063
Forcings,Precipitation,CMAPv1904,CanESM2,Overall Score,MeanState,above,score,1,0.706924
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.33464
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.95402
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.97888
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.598288
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Spatial Distribution Score,MeanState,above,score,1,0.93263
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Phase Shift,MeanState,above,scalar,months,0.746702
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Seasonal Cycle Score,MeanState,above,score,1,0.924123
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Bias,MeanState,above,scalar,mm d-1,0.643031
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Bias Score,MeanState,above,score,1,0.475995
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,RMSE,MeanState,above,scalar,mm d-1,0.874827
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,RMSE Score,MeanState,above,score,1,0.628595
Forcings,Precipitation,CMAPv1904,EnsembleCMIP6,Overall Score,MeanState,above,score,1,0.717987
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.35639
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.86936
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.93007
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.676684
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Spatial Distribution Score,MeanState,above,score,1,0.945304
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Phase Shift,MeanState,above,scalar,months,1.2619
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Seasonal Cycle Score,MeanState,above,score,1,0.846236
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Bias,MeanState,above,scalar,mm d-1,0.579651
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Bias Score,MeanState,above,score,1,0.507117
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,RMSE,MeanState,above,scalar,mm d-1,0.955777
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,RMSE Score,MeanState,above,score,1,0.512024
Forcings,Precipitation,CMAPv1904,IPSL-CM5A-LR,Overall Score,MeanState,above,score,1,0.664541
Forcings,Precipitation,CMAPv1904,NorESM1-M,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.35527
Forcings,Precipitation,CMAPv1904,NorESM1-M,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,NorESM1-M,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.67729
Forcings,Precipitation,CMAPv1904,NorESM1-M,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.71904
Forcings,Precipitation,CMAPv1904,NorESM1-M,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.718828
Forcings,Precipitation,CMAPv1904,NorESM1-M,Spatial Distribution Score,MeanState,above,score,1,0.950732
Forcings,Precipitation,CMAPv1904,NorESM1-M,Phase Shift,MeanState,above,scalar,months,1.16422
Forcings,Precipitation,CMAPv1904,NorESM1-M,Seasonal Cycle Score,MeanState,above,score,1,0.820452
Forcings,Precipitation,CMAPv1904,NorESM1-M,Bias,MeanState,above,scalar,mm d-1,0.367549
Forcings,Precipitation,CMAPv1904,NorESM1-M,Bias Score,MeanState,above,score,1,0.603092
Forcings,Precipitation,CMAPv1904,NorESM1-M,RMSE,MeanState,above,scalar,mm d-1,0.733055
Forcings,Precipitation,CMAPv1904,NorESM1-M,RMSE Score,MeanState,above,score,1,0.591887
Forcings,Precipitation,CMAPv1904,NorESM1-M,Overall Score,MeanState,above,score,1,0.71161
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Benchmark Period Mean (intersection),MeanState,above,scalar,mm d-1,1.32701
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Benchmark Period Mean (complement),MeanState,above,scalar,mm d-1,nan
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.74865
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Model Period Mean (intersection),MeanState,above,scalar,mm d-1,1.76625
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Model Period Mean (complement),MeanState,above,scalar,mm d-1,0.611268
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Spatial Distribution Score,MeanState,above,score,1,0.947427
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Phase Shift,MeanState,above,scalar,months,0.842544
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Seasonal Cycle Score,MeanState,above,score,1,0.909585
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Bias,MeanState,above,scalar,mm d-1,0.443464
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Bias Score,MeanState,above,score,1,0.563268
Forcings,Precipitation,CMAPv1904,NorESM2-LM,RMSE,MeanState,above,scalar,mm d-1,0.753155
Forcings,Precipitation,CMAPv1904,NorESM2-LM,RMSE Score,MeanState,above,score,1,0.617715
Forcings,Precipitation,CMAPv1904,NorESM2-LM,Overall Score,MeanState,above,score,1,0.731142
Forcings,Precipitation,FLUXNET2015,IPSL-CM5A-LR,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.40018
Forcings,Precipitation,FLUXNET2015,IPSL-CM5A-LR,Bias,MeanState,above,scalar,mm d-1,0.565631
Forcings,Precipitation,FLUXNET2015,IPSL-CM5A-LR,Bias Score,MeanState,above,score,1,0.556321
Forcings,Precipitation,FLUXNET2015,IPSL-CM5A-LR,Phase Shift,MeanState,above,scalar,months,1.02444
Forcings,Precipitation,FLUXNET2015,IPSL-CM5A-LR,Seasonal Cycle Score,MeanState,above,score,1,0.904048
Forcings,Precipitation,FLUXNET2015,IPSL-CM5A-LR,RMSE,MeanState,above,scalar,mm d-1,1.11401
Forcings,Precipitation,FLUXNET2015,IPSL-CM5A-LR,RMSE Score,MeanState,above,score,1,0.335545
Forcings,Precipitation,FLUXNET2015,IPSL-CM5A-LR,Overall Score,MeanState,above,score,1,0.532864
Forcings,Precipitation,FLUXNET2015,IPSL-CM6A-LR,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.56832
Forcings,Precipitation,FLUXNET2015,IPSL-CM6A-LR,Bias,MeanState,above,scalar,mm d-1,0.716335
Forcings,Precipitation,FLUXNET2015,IPSL-CM6A-LR,Bias Score,MeanState,above,score,1,0.490325
Forcings,Precipitation,FLUXNET2015,IPSL-CM6A-LR,Phase Shift,MeanState,above,scalar,months,1.02604
Forcings,Precipitation,FLUXNET2015,IPSL-CM6A-LR,Seasonal Cycle Score,MeanState,above,score,1,0.929784
Forcings,Precipitation,FLUXNET2015,IPSL-CM6A-LR,RMSE,MeanState,above,scalar,mm d-1,1.2512
Forcings,Precipitation,FLUXNET2015,IPSL-CM6A-LR,RMSE Score,MeanState,above,score,1,0.305097
Forcings,Precipitation,FLUXNET2015,IPSL-CM6A-LR,Overall Score,MeanState,above,score,1,0.507576
Forcings,Precipitation,FLUXNET2015,CanESM2,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.20709
Forcings,Precipitation,FLUXNET2015,CanESM2,Bias,MeanState,above,scalar,mm d-1,0.357393
Forcings,Precipitation,FLUXNET2015,CanESM2,Bias Score,MeanState,above,score,1,0.649625
Forcings,Precipitation,FLUXNET2015,CanESM2,Phase Shift,MeanState,above,scalar,months,0.887778
Forcings,Precipitation,FLUXNET2015,CanESM2,Seasonal Cycle Score,MeanState,above,score,1,0.885708
Forcings,Precipitation,FLUXNET2015,CanESM2,RMSE,MeanState,above,scalar,mm d-1,1.13408
Forcings,Precipitation,FLUXNET2015,CanESM2,RMSE Score,MeanState,above,score,1,0.309707
Forcings,Precipitation,FLUXNET2015,CanESM2,Overall Score,MeanState,above,score,1,0.538687
Forcings,Precipitation,FLUXNET2015,BCC-CSM2-MR,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.38059
Forcings,Precipitation,FLUXNET2015,BCC-CSM2-MR,Bias,MeanState,above,scalar,mm d-1,0.528607
Forcings,Precipitation,FLUXNET2015,BCC-CSM2-MR,Bias Score,MeanState,above,score,1,0.611087
Forcings,Precipitation,FLUXNET2015,BCC-CSM2-MR,Phase Shift,MeanState,above,scalar,months,0.769792
Forcings,Precipitation,FLUXNET2015,BCC-CSM2-MR,Seasonal Cycle Score,MeanState,above,score,1,0.930011
Forcings,Precipitation,FLUXNET2015,BCC-CSM2-MR,RMSE,MeanState,above,scalar,mm d-1,1.16232
Forcings,Precipitation,FLUXNET2015,BCC-CSM2-MR,RMSE Score,MeanState,above,score,1,0.323492
Forcings,Precipitation,FLUXNET2015,BCC-CSM2-MR,Overall Score,MeanState,above,score,1,0.547021
Forcings,Precipitation,FLUXNET2015,MPI-ESM1-2-LR,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.58788
Forcings,Precipitation,FLUXNET2015,MPI-ESM1-2-LR,Bias,MeanState,above,scalar,mm d-1,0.735896
Forcings,Precipitation,FLUXNET2015,MPI-ESM1-2-LR,Bias Score,MeanState,above,score,1,0.479209
Forcings,Precipitation,FLUXNET2015,MPI-ESM1-2-LR,Phase Shift,MeanState,above,scalar,months,0.897917
Forcings,Precipitation,FLUXNET2015,MPI-ESM1-2-LR,Seasonal Cycle Score,MeanState,above,score,1,0.918137
Forcings,Precipitation,FLUXNET2015,MPI-ESM1-2-LR,RMSE,MeanState,above,scalar,mm d-1,1.28392
Forcings,Precipitation,FLUXNET2015,MPI-ESM1-2-LR,RMSE Score,MeanState,above,score,1,0.311927
Forcings,Precipitation,FLUXNET2015,MPI-ESM1-2-LR,Overall Score,MeanState,above,score,1,0.5053
Forcings,Precipitation,FLUXNET2015,NorESM2-LM,Period Mean (original grids),MeanState,above,scalar,mm d-1,1.20768
Forcings,Precipitation,FLUXNET2015,NorESM2-LM,Bias,MeanState,above,scalar,mm d-1,0.355693
Forcings,Precipitation,FLUXNET2015,NorESM2-LM,Bias Score,MeanState,above,score,1,0.645329
Forcings,Precipitation,FLUXNET2015,NorESM2-LM,Phase Shift,MeanState,above,scalar,months,1.025
